Order ID,Order Date,Order Time,Hour,Day,Month,Weekend/Weekday,Time of Day,Branch,Product Name,Category,Unit Price,Quantity,Sales,Profit,Customer Type,Payment Mode
ORD-00818,2025-01-25,21:56,21,Saturday,January,Weekend,Night,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,12.9,Dine-in,Card
ORD-00819,2025-01-25,22:02,22,Saturday,January,Weekend,Night,The Domain,Lemonade,Beverages,3.99,1,3.99,2.14,Delivery,Google Pay
ORD-00820,2025-01-25,22:24,22,Saturday,January,Weekend,Night,Round Rock,Pizza Mania Combo,Combos,19.99,2,39.98,13.75,Dine-in,Card
ORD-00821,2025-01-25,22:30,22,Saturday,January,Weekend,Night,Downtown,Lemonade,Beverages,3.99,2,7.98,3.81,Takeaway,Card
ORD-00822,2025-01-25,22:38,22,Saturday,January,Weekend,Night,East Austin,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.88,Delivery,Cash
ORD-00823,2025-01-25,22:44,22,Saturday,January,Weekend,Night,The Domain,Veggie Overload,Pizza,14.49,1,14.49,7.74,Delivery,Google Pay
ORD-00824,2025-01-25,22:45,22,Saturday,January,Weekend,Night,South Congress,Margherita,Pizza,11.99,4,47.96,22.13,Delivery,Card
ORD-00825,2025-01-25,22:51,22,Saturday,January,Weekend,Night,The Domain,Buffalo Chicken,Pizza,16.49,2,32.98,16.77,Dine-in,Apple Pay
ORD-00826,2025-01-25,22:54,22,Saturday,January,Weekend,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,2,37.98,19.73,Takeaway,Google Pay
ORD-00827,2025-01-25,23:02,23,Saturday,January,Weekend,Night,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.56,Takeaway,Apple Pay
ORD-00828,2025-01-25,23:12,23,Saturday,January,Weekend,Night,South Congress,Soda,Beverages,2.49,1,2.49,1.27,Dine-in,Apple Pay
ORD-00829,2025-01-25,23:17,23,Saturday,January,Weekend,Night,The Domain,Soda,Beverages,2.49,1,2.49,1.32,Delivery,Cash
ORD-00830,2025-01-26,10:49,10,Sunday,January,Weekend,Morning,The Domain,Margherita,Pizza,11.99,2,23.98,12.55,Dine-in,Cash
ORD-00831,2025-01-26,11:04,11,Sunday,January,Weekend,Morning,East Austin,Chicken Wings,Sides,9.99,2,19.98,8.39,Delivery,Card
ORD-00832,2025-01-26,11:59,11,Sunday,January,Weekend,Morning,Downtown,Buffalo Chicken,Pizza,16.49,1,16.49,7.52,Delivery,Card
ORD-00833,2025-01-26,12:03,12,Sunday,January,Weekend,Afternoon,South Congress,Family Feast Combo,Combos,29.99,4,119.96,44.11,Dine-in,Cash
ORD-00834,2025-01-26,13:28,13,Sunday,January,Weekend,Afternoon,Round Rock,Potato Wedges,Sides,5.49,2,10.98,4.6,Delivery,Card
ORD-00835,2025-01-26,14:06,14,Sunday,January,Weekend,Afternoon,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,15.42,Takeaway,Cash
ORD-00836,2025-01-26,14:22,14,Sunday,January,Weekend,Afternoon,Round Rock,BBQ Chicken,Pizza,15.99,3,47.97,23.49,Takeaway,Apple Pay
ORD-00837,2025-01-26,14:38,14,Sunday,January,Weekend,Afternoon,East Austin,Garlic Breadsticks,Sides,6.49,2,12.98,5.23,Takeaway,Cash
ORD-00838,2025-01-26,14:43,14,Sunday,January,Weekend,Afternoon,The Domain,Buffalo Chicken,Pizza,16.49,2,32.98,16.89,Dine-in,Card
ORD-00839,2025-01-26,15:16,15,Sunday,January,Weekend,Afternoon,East Austin,Choco Lava Cake,Desserts,4.99,1,4.99,2.12,Delivery,Cash
ORD-00840,2025-01-26,15:21,15,Sunday,January,Weekend,Afternoon,Downtown,Choco Lava Cake,Desserts,4.99,3,14.97,6.15,Takeaway,Card
ORD-00841,2025-01-26,16:36,16,Sunday,January,Weekend,Afternoon,South Congress,Lemonade,Beverages,3.99,3,11.97,6.17,Delivery,Apple Pay
ORD-00842,2025-01-26,18:11,18,Sunday,January,Weekend,Evening,The Domain,Margherita,Pizza,11.99,3,35.97,18.0,Dine-in,Cash
ORD-00843,2025-01-26,18:27,18,Sunday,January,Weekend,Evening,The Domain,BBQ Chicken,Pizza,15.99,3,47.97,23.65,Delivery,Apple Pay
ORD-00844,2025-01-26,18:31,18,Sunday,January,Weekend,Evening,The Domain,Pizza Mania Combo,Combos,19.99,3,59.97,24.31,Takeaway,Cash
ORD-00845,2025-01-26,18:46,18,Sunday,January,Weekend,Evening,East Austin,Veggie Overload,Pizza,14.49,3,43.47,21.41,Dine-in,Card
ORD-00846,2025-01-26,19:03,19,Sunday,January,Weekend,Evening,Downtown,Buffalo Chicken,Pizza,16.49,1,16.49,7.36,Delivery,Card
ORD-00847,2025-01-26,19:04,19,Sunday,January,Weekend,Evening,Downtown,Garlic Breadsticks,Sides,6.49,1,6.49,2.7,Takeaway,Card
ORD-00848,2025-01-26,19:32,19,Sunday,January,Weekend,Evening,The Domain,Veggie Overload,Pizza,14.49,2,28.98,14.99,Delivery,Card
ORD-00849,2025-01-26,19:36,19,Sunday,January,Weekend,Evening,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.91,Takeaway,Card
ORD-00850,2025-01-26,19:54,19,Sunday,January,Weekend,Evening,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.41,Takeaway,Card
ORD-00851,2025-01-26,20:02,20,Sunday,January,Weekend,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.99,Delivery,Google Pay
ORD-00852,2025-01-26,20:07,20,Sunday,January,Weekend,Evening,The Domain,Brownie Sundae,Desserts,5.99,1,5.99,2.78,Dine-in,Card
ORD-00853,2025-01-26,20:16,20,Sunday,January,Weekend,Evening,Downtown,Family Feast Combo,Combos,29.99,2,59.98,21.36,Delivery,Apple Pay
ORD-00854,2025-01-26,20:18,20,Sunday,January,Weekend,Evening,East Austin,Brownie Sundae,Desserts,5.99,1,5.99,2.55,Delivery,Cash
ORD-00855,2025-01-26,20:32,20,Sunday,January,Weekend,Evening,The Domain,Stuffed Garlic Bread,Sides,7.99,4,31.96,14.11,Dine-in,Card
ORD-00856,2025-01-26,20:32,20,Sunday,January,Weekend,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.85,Delivery,Card
ORD-00857,2025-01-26,21:01,21,Sunday,January,Weekend,Night,The Domain,Margherita,Pizza,11.99,4,47.96,25.15,Delivery,Cash
ORD-00858,2025-01-26,21:06,21,Sunday,January,Weekend,Night,Round Rock,Margherita,Pizza,11.99,3,35.97,16.51,Delivery,Cash
ORD-00859,2025-01-26,21:14,21,Sunday,January,Weekend,Night,The Domain,Veggie Overload,Pizza,14.49,2,28.98,15.43,Takeaway,Card
ORD-00860,2025-01-26,21:28,21,Sunday,January,Weekend,Night,South Congress,Potato Wedges,Sides,5.49,3,16.47,6.64,Takeaway,Google Pay
ORD-00861,2025-01-26,21:57,21,Sunday,January,Weekend,Night,South Congress,Chicken Wings,Sides,9.99,1,9.99,4.2,Dine-in,Card
ORD-00862,2025-01-26,22:07,22,Sunday,January,Weekend,Night,East Austin,Soda,Beverages,2.49,3,7.47,3.59,Delivery,Card
ORD-00863,2025-01-26,22:18,22,Sunday,January,Weekend,Night,Downtown,Garlic Breadsticks,Sides,6.49,4,25.96,10.19,Dine-in,Apple Pay
ORD-00864,2025-01-26,22:21,22,Sunday,January,Weekend,Night,Round Rock,Pizza Mania Combo,Combos,19.99,2,39.98,14.01,Takeaway,Google Pay
ORD-00865,2025-01-26,22:29,22,Sunday,January,Weekend,Night,East Austin,Iced Tea,Beverages,3.49,1,3.49,1.72,Dine-in,Card
ORD-00866,2025-01-26,22:55,22,Sunday,January,Weekend,Night,East Austin,Potato Wedges,Sides,5.49,2,10.98,4.51,Takeaway,Google Pay
ORD-00867,2025-01-26,23:23,23,Sunday,January,Weekend,Night,South Congress,Stuffed Garlic Bread,Sides,7.99,3,23.97,9.62,Takeaway,Google Pay
ORD-00868,2025-01-26,23:31,23,Sunday,January,Weekend,Night,Round Rock,Soda,Beverages,2.49,2,4.98,2.56,Delivery,Google Pay
ORD-00869,2025-01-26,23:46,23,Sunday,January,Weekend,Night,The Domain,Choco Lava Cake,Desserts,4.99,2,9.98,4.5,Takeaway,Apple Pay
ORD-00870,2025-01-26,23:59,23,Sunday,January,Weekend,Night,The Domain,Farmhouse Veggie,Pizza,13.99,2,27.98,14.64,Dine-in,Apple Pay
ORD-00871,2025-01-27,11:14,11,Monday,January,Weekday,Morning,The Domain,Choco Lava Cake,Desserts,4.99,2,9.98,4.48,Dine-in,Apple Pay
ORD-00872,2025-01-27,11:55,11,Monday,January,Weekday,Morning,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.2,Dine-in,Apple Pay
ORD-00873,2025-01-27,12:01,12,Monday,January,Weekday,Afternoon,East Austin,Family Feast Combo,Combos,29.99,2,59.98,22.14,Takeaway,Apple Pay
ORD-00874,2025-01-27,12:46,12,Monday,January,Weekday,Afternoon,Downtown,Buffalo Chicken,Pizza,16.49,3,49.47,22.79,Takeaway,Cash
ORD-00875,2025-01-27,13:10,13,Monday,January,Weekday,Afternoon,Downtown,Lemonade,Beverages,3.99,1,3.99,1.86,Dine-in,Card
ORD-00876,2025-01-27,15:26,15,Monday,January,Weekday,Afternoon,Downtown,Family Feast Combo,Combos,29.99,2,59.98,21.92,Takeaway,Google Pay
ORD-00877,2025-01-27,18:07,18,Monday,January,Weekday,Evening,Downtown,Garlic Breadsticks,Sides,6.49,4,25.96,10.64,Delivery,Apple Pay
ORD-00878,2025-01-27,19:34,19,Monday,January,Weekday,Evening,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.48,Delivery,Google Pay
ORD-00879,2025-01-27,19:41,19,Monday,January,Weekday,Evening,South Congress,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.74,Delivery,Card
ORD-00880,2025-01-27,19:54,19,Monday,January,Weekday,Evening,South Congress,Iced Tea,Beverages,3.49,2,6.98,3.5,Takeaway,Cash
ORD-00881,2025-01-27,20:07,20,Monday,January,Weekday,Evening,South Congress,Margherita,Pizza,11.99,2,23.98,11.33,Delivery,Card
ORD-00882,2025-01-27,20:27,20,Monday,January,Weekday,Evening,Round Rock,Choco Lava Cake,Desserts,4.99,2,9.98,4.01,Takeaway,Card
ORD-00883,2025-01-27,20:37,20,Monday,January,Weekday,Evening,South Congress,Soda,Beverages,2.49,2,4.98,2.5,Delivery,Card
ORD-00884,2025-01-27,20:43,20,Monday,January,Weekday,Evening,Downtown,Chicken Wings,Sides,9.99,1,9.99,3.89,Takeaway,Google Pay
ORD-00885,2025-01-27,21:10,21,Monday,January,Weekday,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,3,56.97,28.61,Takeaway,Cash
ORD-00886,2025-01-27,21:13,21,Monday,January,Weekday,Night,Round Rock,Choco Lava Cake,Desserts,4.99,1,4.99,2.05,Delivery,Card
ORD-00887,2025-01-27,21:19,21,Monday,January,Weekday,Night,Downtown,Margherita,Pizza,11.99,2,23.98,10.95,Takeaway,Cash
ORD-00888,2025-01-27,21:23,21,Monday,January,Weekday,Night,Downtown,Margherita,Pizza,11.99,2,23.98,10.93,Dine-in,Card
ORD-00889,2025-01-27,21:38,21,Monday,January,Weekday,Night,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,15.8,Delivery,Cash
ORD-00890,2025-01-27,21:42,21,Monday,January,Weekday,Night,Round Rock,BBQ Chicken,Pizza,15.99,1,15.99,7.8,Delivery,Google Pay
ORD-00891,2025-01-27,23:28,23,Monday,January,Weekday,Night,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,14.98,Dine-in,Apple Pay
ORD-00892,2025-01-27,23:35,23,Monday,January,Weekday,Night,South Congress,Soda,Beverages,2.49,1,2.49,1.28,Dine-in,Card
ORD-00893,2025-01-27,23:50,23,Monday,January,Weekday,Night,Downtown,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.53,Dine-in,Card
ORD-00894,2025-01-28,11:04,11,Tuesday,January,Weekday,Morning,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,15.65,Dine-in,Card
ORD-00895,2025-01-28,11:21,11,Tuesday,January,Weekday,Morning,Round Rock,Soda,Beverages,2.49,2,4.98,2.42,Delivery,Card
ORD-00896,2025-01-28,11:33,11,Tuesday,January,Weekday,Morning,Downtown,Farmhouse Veggie,Pizza,13.99,3,41.97,19.5,Takeaway,Card
ORD-00897,2025-01-28,12:00,12,Tuesday,January,Weekday,Afternoon,East Austin,Choco Lava Cake,Desserts,4.99,1,4.99,2.04,Takeaway,Cash
ORD-00898,2025-01-28,12:15,12,Tuesday,January,Weekday,Afternoon,East Austin,Soda,Beverages,2.49,1,2.49,1.26,Delivery,Cash
ORD-00899,2025-01-28,12:27,12,Tuesday,January,Weekday,Afternoon,South Congress,Potato Wedges,Sides,5.49,3,16.47,6.78,Delivery,Card
ORD-00900,2025-01-28,13:30,13,Tuesday,January,Weekday,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,2,31.98,15.03,Dine-in,Google Pay
ORD-00901,2025-01-28,13:49,13,Tuesday,January,Weekday,Afternoon,Downtown,Stuffed Crust Supreme,Pizza,18.99,2,37.98,17.82,Delivery,Card
ORD-00902,2025-01-28,14:02,14,Tuesday,January,Weekday,Afternoon,South Congress,Buffalo Chicken,Pizza,16.49,4,65.96,31.91,Takeaway,Apple Pay
ORD-00903,2025-01-28,14:29,14,Tuesday,January,Weekday,Afternoon,South Congress,Margherita,Pizza,11.99,1,11.99,5.86,Dine-in,Apple Pay
ORD-00904,2025-01-28,15:33,15,Tuesday,January,Weekday,Afternoon,Downtown,Stuffed Crust Supreme,Pizza,18.99,2,37.98,18.16,Delivery,Cash
ORD-00905,2025-01-28,16:14,16,Tuesday,January,Weekday,Afternoon,South Congress,Family Feast Combo,Combos,29.99,2,59.98,21.92,Dine-in,Card
ORD-00906,2025-01-28,17:11,17,Tuesday,January,Weekday,Evening,South Congress,BBQ Chicken,Pizza,15.99,2,31.98,15.85,Delivery,Cash
ORD-00907,2025-01-28,17:19,17,Tuesday,January,Weekday,Evening,The Domain,Lemonade,Beverages,3.99,2,7.98,4.31,Takeaway,Google Pay
ORD-00908,2025-01-28,17:37,17,Tuesday,January,Weekday,Evening,The Domain,Chicken Wings,Sides,9.99,1,9.99,4.63,Takeaway,Card
ORD-00909,2025-01-28,17:51,17,Tuesday,January,Weekday,Evening,Downtown,Lemonade,Beverages,3.99,2,7.98,4.0,Delivery,Card
ORD-00910,2025-01-28,17:54,17,Tuesday,January,Weekday,Evening,Round Rock,Chicken Wings,Sides,9.99,2,19.98,8.09,Takeaway,Apple Pay
ORD-00911,2025-01-28,18:17,18,Tuesday,January,Weekday,Evening,East Austin,Stuffed Garlic Bread,Sides,7.99,3,23.97,9.65,Dine-in,Apple Pay
ORD-00912,2025-01-28,18:50,18,Tuesday,January,Weekday,Evening,Downtown,Veggie Overload,Pizza,14.49,3,43.47,19.92,Delivery,Apple Pay
ORD-00913,2025-01-28,19:15,19,Tuesday,January,Weekday,Evening,East Austin,Family Feast Combo,Combos,29.99,2,59.98,22.16,Dine-in,Card
ORD-00914,2025-01-28,20:25,20,Tuesday,January,Weekday,Evening,South Congress,Soda,Beverages,2.49,2,4.98,2.54,Takeaway,Apple Pay
ORD-00915,2025-01-28,21:13,21,Tuesday,January,Weekday,Night,South Congress,Margherita,Pizza,11.99,2,23.98,11.76,Delivery,Google Pay
ORD-00916,2025-01-28,21:17,21,Tuesday,January,Weekday,Night,Round Rock,Family Feast Combo,Combos,29.99,2,59.98,20.98,Takeaway,Apple Pay
ORD-00917,2025-01-28,21:45,21,Tuesday,January,Weekday,Night,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,13.48,Takeaway,Google Pay
ORD-00918,2025-01-28,22:15,22,Tuesday,January,Weekday,Night,Round Rock,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.19,Dine-in,Apple Pay
ORD-00919,2025-01-28,23:03,23,Tuesday,January,Weekday,Night,Round Rock,Brownie Sundae,Desserts,5.99,1,5.99,2.4,Delivery,Card
ORD-00920,2025-01-28,23:14,23,Tuesday,January,Weekday,Night,Downtown,Soda,Beverages,2.49,2,4.98,2.39,Takeaway,Card
ORD-00921,2025-01-28,23:24,23,Tuesday,January,Weekday,Night,The Domain,Chicken Wings,Sides,9.99,2,19.98,9.08,Delivery,Cash
ORD-00922,2025-01-29,10:26,10,Wednesday,January,Weekday,Morning,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,15.92,Delivery,Apple Pay
ORD-00923,2025-01-29,11:15,11,Wednesday,January,Weekday,Morning,Downtown,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.73,Dine-in,Card
ORD-00924,2025-01-29,11:35,11,Wednesday,January,Weekday,Morning,The Domain,Margherita,Pizza,11.99,3,35.97,19.15,Delivery,Apple Pay
ORD-00925,2025-01-29,12:16,12,Wednesday,January,Weekday,Afternoon,Round Rock,BBQ Chicken,Pizza,15.99,1,15.99,7.37,Takeaway,Card
ORD-00926,2025-01-29,12:16,12,Wednesday,January,Weekday,Afternoon,The Domain,Soda,Beverages,2.49,2,4.98,2.72,Takeaway,Card
ORD-00927,2025-01-29,12:25,12,Wednesday,January,Weekday,Afternoon,The Domain,Farmhouse Veggie,Pizza,13.99,2,27.98,14.75,Takeaway,Card
ORD-00928,2025-01-29,13:48,13,Wednesday,January,Weekday,Afternoon,East Austin,Chicken Wings,Sides,9.99,2,19.98,8.49,Delivery,Cash
ORD-00929,2025-01-29,13:50,13,Wednesday,January,Weekday,Afternoon,East Austin,Soda,Beverages,2.49,2,4.98,2.54,Dine-in,Card
ORD-00930,2025-01-29,14:13,14,Wednesday,January,Weekday,Afternoon,The Domain,Stuffed Crust Supreme,Pizza,18.99,2,37.98,19.74,Delivery,Apple Pay
ORD-00931,2025-01-29,14:22,14,Wednesday,January,Weekday,Afternoon,Downtown,Lemonade,Beverages,3.99,2,7.98,3.82,Delivery,Cash
ORD-00932,2025-01-29,14:25,14,Wednesday,January,Weekday,Afternoon,The Domain,Family Feast Combo,Combos,29.99,4,119.96,46.44,Delivery,Apple Pay
ORD-00933,2025-01-29,14:55,14,Wednesday,January,Weekday,Afternoon,Round Rock,Pizza Mania Combo,Combos,19.99,3,59.97,21.08,Delivery,Card
ORD-00934,2025-01-29,16:58,16,Wednesday,January,Weekday,Afternoon,The Domain,Buffalo Chicken,Pizza,16.49,3,49.47,24.68,Dine-in,Cash
ORD-00935,2025-01-29,19:12,19,Wednesday,January,Weekday,Evening,Round Rock,Stuffed Crust Supreme,Pizza,18.99,3,56.97,27.74,Delivery,Card
ORD-00936,2025-01-29,19:19,19,Wednesday,January,Weekday,Evening,East Austin,Veggie Overload,Pizza,14.49,1,14.49,7.22,Takeaway,Cash
ORD-00937,2025-01-29,19:25,19,Wednesday,January,Weekday,Evening,East Austin,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.29,Takeaway,Cash
ORD-00938,2025-01-29,20:14,20,Wednesday,January,Weekday,Evening,South Congress,Chicken Wings,Sides,9.99,2,19.98,8.28,Dine-in,Cash
ORD-00939,2025-01-29,21:19,21,Wednesday,January,Weekday,Night,East Austin,Soda,Beverages,2.49,3,7.47,3.74,Takeaway,Google Pay
ORD-00940,2025-01-29,21:50,21,Wednesday,January,Weekday,Night,The Domain,Family Feast Combo,Combos,29.99,1,29.99,12.1,Takeaway,Apple Pay
ORD-00941,2025-01-29,22:01,22,Wednesday,January,Weekday,Night,The Domain,BBQ Chicken,Pizza,15.99,1,15.99,8.16,Takeaway,Apple Pay
ORD-00942,2025-01-29,22:03,22,Wednesday,January,Weekday,Night,The Domain,Soda,Beverages,2.49,1,2.49,1.38,Delivery,Apple Pay
ORD-00943,2025-01-29,22:07,22,Wednesday,January,Weekday,Night,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,12.8,Dine-in,Apple Pay
ORD-00944,2025-01-29,22:15,22,Wednesday,January,Weekday,Night,South Congress,Chicken Wings,Sides,9.99,1,9.99,4.09,Dine-in,Card
ORD-00945,2025-01-29,22:24,22,Wednesday,January,Weekday,Night,East Austin,BBQ Chicken,Pizza,15.99,2,31.98,15.72,Takeaway,Cash
ORD-00946,2025-01-29,22:45,22,Wednesday,January,Weekday,Night,The Domain,Farmhouse Veggie,Pizza,13.99,2,27.98,14.22,Delivery,Cash
ORD-00947,2025-01-29,22:47,22,Wednesday,January,Weekday,Night,East Austin,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.69,Takeaway,Card
ORD-00948,2025-01-30,10:09,10,Thursday,January,Weekday,Morning,East Austin,Chicken Wings,Sides,9.99,2,19.98,8.22,Dine-in,Card
ORD-00949,2025-01-30,10:23,10,Thursday,January,Weekday,Morning,Round Rock,Buffalo Chicken,Pizza,16.49,2,32.98,16.23,Delivery,Cash
ORD-00950,2025-01-30,10:24,10,Thursday,January,Weekday,Morning,The Domain,Stuffed Crust Supreme,Pizza,18.99,2,37.98,19.83,Delivery,Card
ORD-00951,2025-01-30,11:47,11,Thursday,January,Weekday,Morning,South Congress,Soda,Beverages,2.49,3,7.47,3.87,Delivery,Cash
ORD-00952,2025-01-30,12:02,12,Thursday,January,Weekday,Afternoon,Downtown,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.19,Delivery,Google Pay
ORD-00953,2025-01-30,12:44,12,Thursday,January,Weekday,Afternoon,The Domain,Veggie Overload,Pizza,14.49,2,28.98,14.67,Takeaway,Card
ORD-00954,2025-01-30,13:04,13,Thursday,January,Weekday,Afternoon,East Austin,Stuffed Crust Supreme,Pizza,18.99,3,56.97,27.72,Dine-in,Card
ORD-00955,2025-01-30,13:25,13,Thursday,January,Weekday,Afternoon,Round Rock,Family Feast Combo,Combos,29.99,3,89.97,32.99,Dine-in,Card
ORD-00956,2025-01-30,14:53,14,Thursday,January,Weekday,Afternoon,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.72,Dine-in,Cash
ORD-00957,2025-01-30,15:35,15,Thursday,January,Weekday,Afternoon,East Austin,Farmhouse Veggie,Pizza,13.99,2,27.98,13.66,Dine-in,Card
ORD-00958,2025-01-30,16:03,16,Thursday,January,Weekday,Afternoon,East Austin,Margherita,Pizza,11.99,3,35.97,17.63,Delivery,Cash
ORD-00959,2025-01-30,17:18,17,Thursday,January,Weekday,Evening,South Congress,Pizza Mania Combo,Combos,19.99,3,59.97,22.29,Takeaway,Card
ORD-00960,2025-01-30,17:32,17,Thursday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,1,2.49,1.24,Takeaway,Card
ORD-00961,2025-01-30,17:41,17,Thursday,January,Weekday,Evening,South Congress,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.37,Delivery,Cash
ORD-00962,2025-01-30,19:04,19,Thursday,January,Weekday,Evening,East Austin,Soda,Beverages,2.49,2,4.98,2.57,Delivery,Apple Pay
ORD-00963,2025-01-30,19:15,19,Thursday,January,Weekday,Evening,Round Rock,Chicken Wings,Sides,9.99,2,19.98,8.32,Dine-in,Cash
ORD-00964,2025-01-30,19:19,19,Thursday,January,Weekday,Evening,Round Rock,Potato Wedges,Sides,5.49,1,5.49,2.26,Takeaway,Apple Pay
ORD-00965,2025-01-30,19:31,19,Thursday,January,Weekday,Evening,Round Rock,Pizza Mania Combo,Combos,19.99,2,39.98,14.25,Takeaway,Card
ORD-00966,2025-01-30,19:51,19,Thursday,January,Weekday,Evening,South Congress,Buffalo Chicken,Pizza,16.49,3,49.47,23.95,Dine-in,Card
ORD-00967,2025-01-30,19:53,19,Thursday,January,Weekday,Evening,East Austin,Chicken Wings,Sides,9.99,4,39.96,17.24,Delivery,Card
ORD-00968,2025-01-30,20:10,20,Thursday,January,Weekday,Evening,The Domain,Soda,Beverages,2.49,3,7.47,4.1,Dine-in,Google Pay
ORD-00969,2025-01-30,20:13,20,Thursday,January,Weekday,Evening,South Congress,Margherita,Pizza,11.99,2,23.98,11.16,Dine-in,Apple Pay
ORD-00970,2025-01-30,20:20,20,Thursday,January,Weekday,Evening,East Austin,BBQ Chicken,Pizza,15.99,2,31.98,14.96,Takeaway,Apple Pay
ORD-00971,2025-01-30,20:28,20,Thursday,January,Weekday,Evening,The Domain,Family Feast Combo,Combos,29.99,2,59.98,23.62,Delivery,Apple Pay
ORD-00972,2025-01-30,20:36,20,Thursday,January,Weekday,Evening,The Domain,Lemonade,Beverages,3.99,2,7.98,4.19,Takeaway,Google Pay
ORD-00973,2025-01-30,20:48,20,Thursday,January,Weekday,Evening,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,15.9,Takeaway,Apple Pay
ORD-00974,2025-01-30,21:07,21,Thursday,January,Weekday,Night,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,13.32,Dine-in,Card
ORD-00975,2025-01-30,21:11,21,Thursday,January,Weekday,Night,Round Rock,Family Feast Combo,Combos,29.99,1,29.99,10.32,Takeaway,Card
ORD-00976,2025-01-30,21:20,21,Thursday,January,Weekday,Night,Round Rock,Farmhouse Veggie,Pizza,13.99,2,27.98,13.22,Dine-in,Google Pay
ORD-00977,2025-01-30,21:30,21,Thursday,January,Weekday,Night,South Congress,Choco Lava Cake,Desserts,4.99,2,9.98,4.31,Dine-in,Apple Pay
ORD-00978,2025-01-30,21:36,21,Thursday,January,Weekday,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,4,75.96,40.21,Takeaway,Apple Pay
ORD-00979,2025-01-30,21:39,21,Thursday,January,Weekday,Night,The Domain,Chicken Wings,Sides,9.99,2,19.98,9.37,Takeaway,Card
ORD-00980,2025-01-30,22:26,22,Thursday,January,Weekday,Night,Round Rock,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.51,Takeaway,Apple Pay
ORD-00981,2025-01-30,22:26,22,Thursday,January,Weekday,Night,Round Rock,Farmhouse Veggie,Pizza,13.99,1,13.99,6.71,Dine-in,Google Pay
ORD-00982,2025-01-30,22:46,22,Thursday,January,Weekday,Night,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,15.04,Delivery,Card
ORD-00983,2025-01-30,23:34,23,Thursday,January,Weekday,Night,South Congress,Soda,Beverages,2.49,3,7.47,3.88,Takeaway,Cash
ORD-00984,2025-01-31,11:57,11,Friday,January,Weekday,Morning,Downtown,Pizza Mania Combo,Combos,19.99,2,39.98,13.5,Delivery,Card
ORD-00985,2025-01-31,12:01,12,Friday,January,Weekday,Afternoon,The Domain,Margherita,Pizza,11.99,2,23.98,12.56,Takeaway,Google Pay
ORD-00986,2025-01-31,12:04,12,Friday,January,Weekday,Afternoon,The Domain,BBQ Chicken,Pizza,15.99,1,15.99,8.0,Takeaway,Card
ORD-00987,2025-01-31,13:00,13,Friday,January,Weekday,Afternoon,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,15.89,Dine-in,Cash
ORD-00988,2025-01-31,13:01,13,Friday,January,Weekday,Afternoon,South Congress,Iced Tea,Beverages,3.49,1,3.49,1.76,Takeaway,Cash
ORD-00989,2025-01-31,13:21,13,Friday,January,Weekday,Afternoon,Downtown,Lemonade,Beverages,3.99,3,11.97,5.79,Delivery,Card
ORD-00990,2025-01-31,13:42,13,Friday,January,Weekday,Afternoon,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,8.27,Dine-in,Google Pay
